species,sex,beak_length,beak_depth,tarsus_length,wing_length,tail_length
Zosterops chloris,M,12.7,2.6,16.7,54.0,
Zosterops chloris,M,12.4,2.8,16.5,55.0,36.0
Zosterops chloris,M,13.0,2.8,16.7,56.0,40.0
Zosterops chloris,F,13.5,2.7,16.7,55.0,
Zosterops chloris,M,13.1,2.6,15.7,55.0,39.0
Zosterops chloris,U,13.9,2.9,16.5,56.0,40.0
Zosterops chloris,M,13.8,2.9,16.3,53.0,39.0
Zosterops chloris,M,12.5,3.0,15.7,56.0,41.0
Zosterops chloris,F,14.2,2.8,16.1,57.0,
Zosterops chloris,U,11.3,2.8,16.7,55.0,40.0
Zosterops chloris,F,13.5,2.8,15.7,54.0,39.0
Zosterops chloris,M,13.6,3.0,16.4,56.0,42.0
Zosterops chloris,M,13.5,2.9,15.7,54.0,40.0
Zosterops chloris,F,13.8,2.8,17.5,52.0,35.0
Zosterops chloris,M,13.3,2.9,16.7,57.0,41.0
Zosterops chloris,F,13.0,2.8,15.8,52.0,
Zosterops chloris,M,14.3,3.1,17.0,56.0,40.0
Zosterops chloris,F,13.8,2.7,15.5,54.0,
Zosterops chloris,M,13.6,2.8,16.0,53.0,38.0
Zosterops chloris,F,13.3,2.9,17.2,55.0,
Zosterops chloris,F,13.5,3.0,16.1,53.0,
Zosterops chloris,F,13.5,2.8,16.2,54.0,38.0
Zosterops chloris,F,15.1,3.1,16.9,52.0,36.0
Zosterops chloris,M,13.1,2.7,15.3,57.0,41.0
Zosterops chloris,F,13.6,2.8,16.6,55.0,38.0
Zosterops chloris,M,14.6,2.8,17.3,56.0,41.0
Zosterops chloris,M,14.2,2.9,17.5,56.0,43.0
Zosterops chloris,F,13.7,2.7,16.7,52.0,37.0
Zosterops chloris,F,13.7,2.8,16.9,56.0,41.0
Zosterops chloris,F,13.2,2.8,16.5,55.0,39.0
Zosterops chloris,M,13.3,2.9,,53.0,39.0
Zosterops chloris,F,13.7,2.7,16.0,55.0,40.0
Zosterops chloris,U,11.0,,,56.0,42.0
Zosterops chloris,U,11.8,,,55.0,39.0
Zosterops chloris,U,12.1,,,54.0,40.0
Zosterops chloris,U,11.4,,,54.0,39.0
Zosterops chloris,F,13.9,2.9,17.3,56.0,40.0
Zosterops chloris,M,13.6,3.2,15.9,54.0,40.0
Zosterops chloris,M,14.4,3.0,16.3,57.0,41.0
Zosterops chloris,F,13.2,2.7,15.6,55.0,39.0
Zosterops chloris,U,11.6,,,52.0,37.0
Zosterops chloris,F,14.2,2.9,16.4,54.0,38.0
Zosterops chloris,M,14.3,2.8,16.9,56.0,40.0
Zosterops chloris,F,13.3,2.8,17.5,54.0,38.0
Zosterops chloris,M,14.3,2.8,17.7,58.0,42.0
Zosterops chloris,M,13.7,3.0,16.8,56.0,40.0
Zosterops chloris,F,14.2,2.9,16.3,55.0,40.0
Zosterops chloris,M,14.8,3.1,17.5,55.0,39.0
Zosterops chloris,F,16.0,3.1,17.8,60.0,42.5
Zosterops chloris,U,15.1,3.1,18.0,58.0,
Zosterops chloris,U,14.0,3.2,17.7,60.0,
Zosterops chloris,M,15.6,3.5,19.3,57.0,43.0
Zosterops chloris,M,16.3,3.2,17.7,57.0,39.0
Zosterops chloris,M,14.9,3.0,18.2,56.0,40.0
Zosterops chloris,F,15.7,3.1,18.3,59.0,42.0
Zosterops chloris,M,13.2,3.2,17.9,58.5,44.0
Zosterops chloris,F,14.9,3.0,17.6,57.5,42.0
Zosterops chloris,F,16.7,3.2,18.5,59.5,43.0
Zosterops chloris,F,13.4,3.1,16.9,58.0,44.0
Zosterops chloris,F,15.7,3.1,17.8,59.5,42.0
Zosterops chloris,F,14.1,3.0,18.1,59.0,41.0
Zosterops chloris,F,15.1,3.0,18.4,59.0,43.0
Zosterops chloris,F,16.1,3.3,18.4,59.5,43.0
Zosterops chloris,F,15.2,3.0,17.8,58.0,40.5
Zosterops chloris,M,15.0,3.1,18.3,61.0,44.0
Zosterops chloris,M,16.1,3.2,18.9,58.0,42.0
Zosterops chloris,M,15.4,3.0,17.6,54.0,38.0
Zosterops chloris,F,14.8,2.8,16.9,59.0,42.0
Zosterops chloris,M,16.1,3.2,18.3,57.0,40.0
Zosterops chloris,F,14.4,3.1,17.9,58.5,40.0
Zosterops chloris,F,14.5,2.9,17.4,59.0,43.0
Zosterops chloris,M,16.8,3.1,18.7,54.0,40.0
Zosterops chloris,F,15.4,3.3,18.6,59.0,43.0
Zosterops chloris,F,16.3,2.8,16.7,58.5,41.0
Zosterops chloris,F,15.3,3.0,17.8,58.0,41.0
Zosterops chloris,F,15.6,2.8,17.6,59.0,40.0
Zosterops chloris,F,16.5,3.1,17.8,60.0,41.0
Zosterops chloris,F,15.2,3.1,18.0,58.0,41.0
Zosterops chloris,F,16.3,3.3,17.3,60.5,43.0
Zosterops chloris,F,15.5,3.1,17.8,60.0,42.0
Zosterops chloris,M,15.1,3.0,17.9,56.0,40.0
Zosterops chloris,F,15.2,3.1,17.5,62.0,44.0
Zosterops chloris,F,15.1,3.0,18.0,61.0,43.0
Zosterops chloris,M,16.4,3.0,17.5,58.0,41.0
Zosterops chloris,M,16.6,2.9,17.8,58.0,43.0
Zosterops chloris,F,15.7,2.9,17.4,59.0,42.0
Zosterops chloris,U,13.7,3.0,18.2,56.5,
Zosterops chloris,M,14.3,3.1,17.4,58.0,
Zosterops chloris,F,15.0,3.0,17.7,59.0,42.0
Zosterops chloris,F,15.1,3.1,17.2,60.5,39.0
Zosterops chloris,F,15.3,3.2,18.2,58.0,42.0
Zosterops chloris,M,15.8,3.3,17.8,58.0,
Zosterops chloris,F,15.3,3.2,18.2,56.0,39.0
Zosterops chloris,F,15.7,3.1,17.9,60.0,43.0
Zosterops chloris,F,14.9,3.0,16.7,59.0,40.0
Zosterops chloris,M,16.0,3.2,18.5,61.0,
Zosterops chloris,F,16.9,3.1,18.7,59.0,41.0
Zosterops chloris,F,15.5,3.1,18.0,57.0,40.0
Zosterops chloris,U,14.5,3.0,18.3,58.0,
Zosterops chloris,F,15.5,2.7,17.9,57.5,41.0
Zosterops chloris,F,15.5,3.0,18.1,56.0,40.0
Zosterops chloris,M,12.9,2.7,16.7,57.0,40.0
Zosterops chloris,F,14.3,2.5,16.7,54.0,39.0
Zosterops chloris,U,12.2,2.7,17.2,57.0,42.0
Zosterops chloris,U,13.7,2.8,17.7,58.0,42.0
Zosterops chloris,U,11.9,2.6,16.4,59.5,45.0
Zosterops chloris,M,12.4,2.6,16.3,55.0,41.0
Zosterops chloris,F,14.3,2.7,16.8,55.0,39.0
Zosterops chloris,U,13.8,3.0,16.9,58.0,42.0
Zosterops chloris,F,11.8,2.6,15.1,57.0,41.0
Zosterops chloris,F,14.1,2.7,15.5,56.0,40.0
Zosterops chloris,F,13.3,2.8,16.0,54.0,39.0
Zosterops chloris,M,13.6,2.7,16.5,58.0,40.0
Zosterops chloris,F,13.7,2.6,15.8,56.0,40.0
Zosterops chloris,M,13.7,2.6,16.7,57.0,42.0
Zosterops chloris,F,12.6,2.7,16.3,55.0,40.0
Zosterops chloris,F,14.0,2.7,17.2,54.0,39.0
Zosterops chloris,U,12.5,2.7,17.3,54.5,40.0
Zosterops chloris,M,12.8,2.9,16.5,57.0,42.0
Zosterops chloris,F,12.8,2.9,16.7,57.0,40.0
Zosterops chloris,F,14.4,2.8,16.9,55.0,40.0
Zosterops chloris,F,14.0,2.9,17.1,57.0,41.0
Zosterops chloris,M,14.2,2.8,16.7,58.0,41.0
Zosterops chloris,U,12.5,2.9,16.8,53.0,39.5
Zosterops chloris,U,14.7,2.9,17.3,55.0,38.0
Zosterops chloris,F,14.9,2.7,16.5,57.0,40.0
Zosterops chloris,U,11.9,2.8,17.0,55.0,40.0
Zosterops chloris,M,14.0,2.6,16.6,56.0,41.0
Zosterops chloris,F,12.6,2.9,17.3,57.0,42.0
Zosterops chloris,U,14.2,2.6,16.9,54.0,39.0
Zosterops chloris,F,12.0,3.0,16.9,57.0,41.0
Zosterops chloris,M,13.4,2.8,16.7,55.0,40.0
Zosterops chloris,F,13.6,2.8,16.5,54.0,39.0
Zosterops chloris,U,11.8,2.9,16.2,55.0,41.0
Zosterops chloris,F,13.5,2.7,16.5,57.0,42.0
Zosterops chloris,U,12.1,2.9,16.1,53.5,41.0
Zosterops chloris,M,12.9,3.0,16.8,57.0,39.0
Zosterops chloris,M,12.5,2.9,16.4,56.0,42.0
Zosterops chloris,M,14.3,3.0,17.0,60.0,44.5
Zosterops chloris,U,13.9,3.0,17.1,60.0,43.0
Zosterops chloris,M,14.6,2.7,16.5,59.0,43.0
Zosterops chloris,M,13.7,2.8,17.1,57.0,43.0
Zosterops chloris,U,14.5,2.8,15.9,59.5,42.0
Zosterops chloris,M,14.8,2.8,18.4,56.0,42.0
Zosterops chloris,F,14.7,3.0,17.1,59.0,
Zosterops chloris,M,14.5,2.6,16.3,58.0,43.0
Zosterops chloris,F,15.7,2.7,16.7,56.0,
Zosterops chloris,U,15.0,2.6,16.5,60.0,42.0
Zosterops chloris,U,14.5,2.8,17.6,59.0,43.0
Zosterops chloris,F,15.4,3.0,17.8,60.0,
Zosterops chloris,F,14.5,2.7,17.7,58.0,
Zosterops chloris,U,12.5,2.5,16.4,57.0,42.0
Zosterops chloris,M,14.5,2.7,17.6,61.0,
Zosterops chloris,M,14.9,2.8,16.8,60.0,42.0
Zosterops chloris,F,14.4,2.8,16.3,59.0,
Zosterops chloris,U,15.0,2.9,17.6,61.5,43.0
Zosterops chloris,U,13.5,2.9,17.1,55.0,41.0
Zosterops chloris,M,14.0,2.6,15.9,51.0,35.0
Zosterops chloris,U,13.5,2.8,16.7,58.0,
Zosterops chloris,M,14.4,2.6,16.4,53.0,38.0
Zosterops chloris,U,14.3,2.6,16.4,,
Zosterops chloris,U,14.0,2.6,16.6,56.0,
Zosterops chloris,M,13.8,2.8,16.4,54.0,38.0
Zosterops chloris,M,13.6,2.6,17.0,54.0,38.0
Zosterops chloris,M,14.1,2.8,16.9,54.0,37.5
Zosterops chloris,M,13.4,2.9,16.5,57.0,39.0
Zosterops chloris,M,12.9,2.6,15.8,54.0,41.0
Zosterops chloris,U,14.4,2.4,16.3,58.0,
Zosterops chloris,M,13.1,2.7,16.2,54.0,38.0
Zosterops chloris,M,13.9,2.7,16.1,54.5,40.0
Zosterops chloris,U,13.8,2.7,18.1,57.0,40.0
Zosterops chloris,M,14.3,2.5,17.4,53.0,36.0
Zosterops chloris,M,12.8,2.5,16.1,54.0,40.0
Zosterops chloris,U,12.6,2.5,15.9,56.0,
Zosterops chloris,U,12.9,2.7,17.2,57.0,
Zosterops chloris,U,12.6,2.8,15.9,55.0,40.0
Zosterops chloris,U,13.3,2.5,16.5,54.0,39.0
Zosterops chloris,U,14.0,2.5,16.9,57.0,39.0
Zosterops chloris,M,14.6,2.6,16.8,55.0,38.0
Zosterops chloris,M,14.6,2.7,17.3,55.0,39.0
Zosterops chloris,M,13.7,2.7,16.2,55.0,40.0
Zosterops chloris,U,14.2,2.6,16.8,56.0,38.0
Zosterops chloris,U,14.1,2.6,16.5,54.0,
Zosterops chloris,M,13.6,2.8,16.9,54.0,38.0
Zosterops chloris,U,13.8,2.5,15.9,54.0,
Zosterops chloris,M,14.0,2.6,16.0,,
Zosterops chloris,M,13.9,2.9,16.3,53.0,37.0
Zosterops chloris,M,13.2,2.4,17.7,55.0,41.0
Zosterops chloris,M,13.8,2.7,16.6,53.0,38.0
Zosterops chloris,U,12.7,2.7,16.8,55.0,
Zosterops chloris,U,14.1,2.6,16.6,55.0,
Zosterops chloris,M,13.7,2.9,16.8,52.0,38.0
Zosterops chloris,M,13.1,2.6,15.9,53.0,37.0
Zosterops chloris,U,14.2,2.7,16.8,54.0,
Zosterops chloris,U,14.5,2.6,17.0,55.0,
Zosterops chloris,U,13.4,2.6,17.3,57.0,41.0
Zosterops chloris,M,15.5,2.6,16.8,53.0,39.5
Zosterops chloris,U,13.8,2.4,16.0,54.0,
Zosterops chloris,U,14.1,2.6,16.7,52.0,
Zosterops chloris,U,14.2,2.4,16.5,55.0,
Zosterops chloris,U,14.0,2.6,16.1,56.0,
Zosterops chloris,M,13.9,2.7,17.3,53.0,38.0
Zosterops chloris,M,14.2,2.7,16.7,53.0,37.0
Zosterops chloris,U,13.7,2.6,16.6,55.0,
Zosterops chloris,U,13.4,2.6,16.7,54.0,37.0
Zosterops chloris,U,12.5,2.7,16.2,53.0,38.0
Zosterops chloris,U,13.3,2.6,16.9,55.0,39.0
Zosterops chloris,U,13.5,2.4,16.4,53.0,38.0
Zosterops chloris,U,13.3,2.6,16.8,53.0,38.0
Zosterops chloris,M,14.0,2.7,16.5,55.0,39.0
Zosterops chloris,M,12.7,2.6,16.6,53.0,
Zosterops chloris,U,13.7,2.5,17.4,54.0,39.0
Zosterops chloris,U,13.4,2.4,16.0,53.0,38.0
Zosterops chloris,U,13.3,2.6,16.2,53.5,38.0
Zosterops chloris,M,14.2,2.6,17.5,56.0,40.0
Zosterops chloris,U,13.0,2.6,16.9,53.0,39.0
Zosterops chloris,U,13.5,2.6,17.7,55.0,40.0
Zosterops chloris,U,14.1,2.7,17.3,54.0,38.5
Zosterops chloris,U,14.3,2.7,16.7,50.0,35.0
Zosterops chloris,M,13.4,2.6,17.2,53.0,38.5
Zosterops chloris,U,12.1,2.6,15.6,52.0,37.5
Zosterops chloris,U,13.0,2.7,15.7,53.0,38.0
Zosterops chloris,U,13.9,2.5,16.8,53.0,39.0
Zosterops chloris,U,12.3,2.5,16.8,52.0,39.0
Zosterops chloris,U,14.1,2.7,16.8,53.0,38.0
Zosterops chloris,U,13.3,2.5,15.9,54.0,39.0
Zosterops chloris,U,13.9,2.7,17.9,54.0,41.0
Zosterops chloris,F,13.6,2.6,16.0,57.0,42.0
Zosterops chloris,U,14.1,2.6,15.8,53.0,
Zosterops chloris,U,13.2,2.4,16.2,54.0,
Zosterops chloris,U,,,,54.0,39.0
Zosterops chloris,U,,,,54.0,38.0
Zosterops chloris,M,14.0,2.6,16.5,54.0,40.0
Zosterops chloris,F,14.1,2.7,18.1,55.0,
Zosterops chloris,U,14.0,2.8,15.9,54.0,37.0
Zosterops chloris,M,14.0,2.7,17.6,54.0,39.0
Zosterops chloris,F,13.9,2.7,16.5,56.0,40.0
Zosterops chloris,U,14.0,2.6,17.0,55.0,38.0
Zosterops chloris,F,13.5,2.6,16.3,55.0,39.5
Zosterops chloris,M,13.1,2.6,16.4,55.0,38.0
Zosterops chloris,U,13.6,2.7,16.5,53.0,38.0
Zosterops chloris,F,13.0,2.7,17.1,56.0,40.0
Zosterops chloris,U,13.1,2.6,15.8,53.0,38.0
Zosterops chloris,U,12.9,2.8,16.5,57.0,43.0
Zosterops chloris,F,,,,56.0,39.5
Zosterops chloris,M,,,,54.0,
Zosterops chloris,F,12.7,2.5,16.4,55.0,39.0
Zosterops chloris,F,14.1,2.6,17.6,55.0,38.0
Zosterops chloris,M,14.3,2.7,17.0,55.0,40.0
Zosterops chloris,F,13.2,2.8,16.9,58.0,39.5
Zosterops chloris,M,14.2,2.7,18.1,53.0,37.0
Zosterops chloris,U,13.5,2.8,17.0,54.0,39.0
Zosterops chloris,U,13.2,2.7,16.1,55.0,39.0
Zosterops chloris,U,13.9,2.9,17.2,55.0,
Zosterops chloris,U,13.4,2.8,16.9,56.0,41.0
Zosterops chloris,U,15.2,2.7,17.5,57.0,40.0
Zosterops chloris,F,13.2,2.4,16.1,59.0,42.0
Zosterops chloris,M,14.2,2.8,16.3,52.0,39.0
Zosterops chloris,U,13.4,2.6,16.4,55.0,42.0
Zosterops chloris,M,14.1,2.7,17.4,54.0,38.0
Zosterops chloris,F,12.9,2.6,16.9,56.0,38.0
Zosterops chloris,M,13.6,2.6,16.8,59.0,
Zosterops chloris,U,13.7,2.6,17.4,56.0,
Zosterops chloris,M,12.8,2.8,16.7,57.0,
Zosterops chloris,U,13.6,2.7,17.2,55.0,
Zosterops chloris,F,14.4,2.7,15.9,50.5,37.0
Zosterops chloris,F,13.7,2.6,16.6,54.0,38.0
Zosterops chloris,M,12.9,2.5,15.7,57.0,
Zosterops chloris,M,12.9,2.6,16.7,57.0,
Zosterops chloris,U,13.7,2.6,17.6,54.0,
Zosterops chloris,U,13.0,2.4,17.4,56.0,
Zosterops chloris,F,13.8,2.6,17.1,58.0,39.0
Zosterops chloris,M,13.7,2.6,18.3,55.0,
Zosterops chloris,M,14.3,2.5,16.2,57.0,
Zosterops chloris,U,13.6,2.6,17.0,55.0,
Zosterops chloris,M,13.3,2.6,15.1,55.0,
Zosterops chloris,U,14.3,2.5,16.5,56.0,
Zosterops chloris,M,14.0,2.6,16.8,56.0,
Zosterops chloris,U,14.1,2.3,17.5,55.5,
Zosterops chloris,U,14.1,2.7,17.1,55.5,
Zosterops chloris,M,13.8,2.6,18.0,57.0,
Zosterops chloris,U,13.5,2.5,16.2,57.0,
Zosterops chloris,F,14.0,2.6,17.5,58.0,42.0
Zosterops chloris,U,14.6,2.5,17.6,56.0,
Zosterops chloris,M,13.4,2.6,16.4,56.0,
Zosterops chloris,F,13.3,2.6,16.2,58.0,42.0
Zosterops chloris,M,13.8,2.6,16.0,57.0,
Zosterops chloris,M,14.1,2.7,16.8,56.0,
Zosterops chloris,M,14.2,2.6,17.7,55.0,
Zosterops chloris,F,14.4,2.7,16.8,,
Zosterops chloris,F,14.4,2.7,16.4,58.0,39.5
Zosterops chloris,U,13.7,2.5,15.9,58.0,
Zosterops chloris,M,14.0,2.5,16.7,53.0,37.0
Zosterops chloris,U,14.8,2.3,17.3,57.0,
Zosterops chloris,M,13.4,2.7,16.7,53.0,
Zosterops chloris,U,13.2,2.5,15.0,57.0,
Zosterops chloris,U,13.7,2.6,17.3,58.0,
Zosterops chloris,M,14.1,2.7,17.0,54.0,
Zosterops chloris,U,14.1,2.6,16.6,54.0,39.0
Zosterops chloris,M,14.8,2.8,16.2,52.0,
Zosterops chloris,U,13.4,2.7,16.6,54.0,39.5
Zosterops chloris,F,12.6,2.2,16.5,57.0,40.0
Zosterops chloris,F,14.1,2.4,16.8,57.5,42.0
Zosterops chloris,M,14.1,2.7,16.6,55.0,
Zosterops chloris,U,15.6,2.7,16.8,54.0,39.0
Zosterops chloris,F,14.1,2.5,16.7,57.5,41.0
Zosterops chloris,M,13.0,2.6,16.7,52.0,
Zosterops chloris,F,13.4,2.8,16.6,54.0,37.0
Zosterops chloris,U,13.4,2.7,16.8,56.0,40.0
Zosterops chloris,M,14.4,2.6,16.8,54.0,
Zosterops chloris,F,13.4,2.8,16.7,56.0,41.0
Zosterops chloris,F,13.4,2.6,16.1,54.0,38.0
Zosterops chloris,M,13.5,2.6,15.6,53.0,
Zosterops chloris,M,13.9,2.6,16.4,54.0,
Zosterops chloris,F,14.2,2.6,17.4,55.0,39.0
Zosterops chloris,U,14.0,2.6,16.7,56.0,40.5
Zosterops chloris,U,13.5,2.5,15.9,53.0,37.0
Zosterops chloris,U,14.7,2.6,17.0,55.0,39.0
Zosterops chloris,M,14.4,2.6,16.0,52.0,
Zosterops chloris,M,14.0,2.3,17.1,53.0,
Zosterops chloris,U,14.0,2.8,16.5,56.5,41.0
Zosterops chloris,U,13.2,2.8,17.0,55.0,39.0
Zosterops chloris,U,13.7,2.4,16.4,55.0,38.0
Zosterops chloris,F,14.2,2.6,15.5,57.0,41.0
Zosterops chloris,F,13.7,2.5,17.0,54.0,39.0
Zosterops chloris,M,13.3,2.7,16.8,53.0,
Zosterops chloris,U,13.7,2.7,16.1,55.0,40.0
Zosterops chloris,F,14.2,2.7,16.9,54.0,38.0
Zosterops chloris,U,13.9,2.5,17.2,54.0,
Zosterops chloris,U,13.4,2.6,17.1,58.0,40.0
Zosterops chloris,F,13.5,2.5,17.1,56.0,42.0
Zosterops chloris,U,14.5,2.5,16.4,57.0,39.0
Zosterops chloris,F,14.6,2.7,17.1,54.0,39.0
Zosterops chloris,U,13.1,2.5,15.6,57.5,41.0
Zosterops chloris,U,13.1,2.5,16.6,55.5,39.0
Zosterops chloris,U,13.4,2.4,15.9,56.0,39.0
Zosterops chloris,U,14.5,2.5,17.1,58.5,41.0
Zosterops chloris,U,14.2,2.5,15.8,56.0,39.0
Zosterops chloris,M,14.3,2.4,17.3,52.0,
Zosterops chloris,F,14.3,2.6,16.7,53.5,38.5
Zosterops chloris,U,14.1,2.6,15.9,58.0,41.0
Zosterops chloris,M,13.3,2.7,16.4,54.0,
Zosterops chloris,F,14.0,2.4,17.3,54.0,38.0
Zosterops chloris,U,13.1,2.7,16.4,54.0,39.0
Zosterops chloris,U,13.7,2.5,16.3,56.0,41.0
Zosterops chloris,F,13.8,2.6,17.9,54.0,39.0
Zosterops chloris,U,13.6,2.7,16.2,54.0,38.5
Zosterops chloris,F,13.4,2.5,16.4,53.5,38.0
Zosterops chloris,U,14.6,2.7,16.4,55.0,40.0
Zosterops chloris,F,14.4,2.6,16.2,55.0,39.0
Zosterops chloris,F,14.5,2.7,16.9,52.0,38.0
Zosterops chloris,U,14.2,2.6,16.9,56.0,40.0
Zosterops chloris,U,14.3,2.5,16.0,56.0,39.0
Zosterops chloris,U,13.9,2.6,15.9,57.0,41.0
Zosterops chloris,U,14.5,2.5,15.9,56.5,40.0
Zosterops chloris,F,14.0,2.7,17.8,54.0,40.0
Zosterops chloris,U,13.9,2.7,16.3,55.0,38.0
Zosterops chloris,F,14.2,2.5,16.2,54.0,38.0
Zosterops chloris,M,14.2,2.8,16.8,52.0,
Zosterops chloris,F,14.2,2.6,16.6,55.5,38.0
Zosterops chloris,M,13.6,2.7,16.6,56.0,
Zosterops chloris,M,14.8,2.6,16.9,54.0,
Zosterops chloris,F,13.9,2.8,16.3,53.0,37.0
Zosterops chloris,M,13.4,2.7,17.0,54.0,
Zosterops chloris,U,14.3,2.5,16.3,54.0,39.0
Zosterops chloris,F,14.7,2.9,15.7,55.0,37.0
Zosterops chloris,U,14.8,2.5,17.2,55.5,37.0
Zosterops chloris,U,14.0,2.5,16.1,55.0,40.0
Zosterops chloris,M,14.0,2.6,16.6,53.5,
Zosterops chloris,U,13.6,2.4,16.8,55.5,39.0
Zosterops chloris,U,14.1,2.6,16.0,54.5,38.0
Zosterops chloris,U,13.6,2.4,17.2,53.0,39.0
Zosterops chloris,U,14.2,2.6,16.0,53.0,37.0
Zosterops chloris,U,13.4,2.4,17.3,51.0,34.0
Zosterops chloris,F,14.5,2.3,16.4,55.0,40.0
Zosterops chloris,M,14.3,2.6,16.7,54.0,
Zosterops chloris,F,13.7,2.6,16.6,54.0,39.0
Zosterops chloris,M,14.3,2.5,16.8,53.5,
Zosterops chloris,M,14.0,2.6,17.0,53.0,
Zosterops chloris,F,14.1,2.5,16.0,54.0,38.0
Zosterops chloris,U,14.4,2.6,17.1,54.0,37.0
Zosterops chloris,F,14.1,2.6,15.4,55.0,40.0
Zosterops chloris,F,14.4,2.7,16.6,55.0,39.0
Zosterops chloris,U,14.8,2.4,16.4,55.0,40.0
Zosterops chloris,M,14.3,2.8,17.0,56.0,40.0
Zosterops chloris,M,15.1,2.7,16.8,55.0,40.0
Zosterops chloris,F,14.2,2.7,16.8,56.0,
Zosterops chloris,U,14.5,2.7,16.5,52.0,37.0
Zosterops chloris,M,14.6,3.0,17.6,55.0,41.0
Zosterops chloris,F,13.9,2.6,17.6,55.0,40.0
Zosterops chloris,M,14.3,2.7,16.5,56.0,40.0
Zosterops chloris,M,14.6,2.9,17.1,57.0,40.0
Zosterops chloris,M,14.5,2.7,16.2,56.0,39.0
Zosterops chloris,M,14.1,2.7,16.8,56.0,41.0
Zosterops chloris,U,14.8,2.8,16.6,52.0,37.0
Zosterops chloris,F,14.3,2.9,17.5,54.0,38.0
Zosterops chloris,M,16.2,2.9,17.8,61.0,42.0
Zosterops chloris,U,15.0,3.1,16.4,59.0,43.0
Zosterops chloris,M,14.2,2.7,18.3,60.0,43.0
Zosterops chloris,M,13.0,2.7,17.7,59.0,44.0
Zosterops chloris,F,14.8,2.8,16.8,57.0,
Zosterops chloris,F,14.8,2.7,17.1,58.0,
Zosterops chloris,M,14.7,2.6,16.5,59.0,43.0
Zosterops chloris,F,15.4,3.1,16.7,61.0,
Zosterops chloris,U,14.6,2.8,17.1,60.0,42.0
Zosterops chloris,U,15.3,2.8,16.6,59.0,42.0
Zosterops chloris,M,14.2,2.9,16.5,60.0,44.0
Zosterops chloris,U,13.9,2.9,16.6,58.0,42.5
Zosterops chloris,U,15.6,3.0,17.5,57.5,41.0
Zosterops chloris,M,15.6,2.9,17.5,63.0,
Zosterops chloris,F,14.9,2.9,17.4,60.0,41.0
Zosterops chloris,U,14.4,2.8,17.4,59.0,40.0
Zosterops chloris,U,14.2,2.7,17.4,59.0,42.0
Zosterops chloris,U,13.3,2.9,17.2,59.0,41.0
Zosterops chloris,U,15.1,2.8,16.4,58.0,43.0
Zosterops chloris,U,14.2,2.8,16.1,59.0,42.0
Zosterops chloris,U,14.9,2.8,16.4,60.0,42.0
Zosterops chloris,M,15.4,2.9,16.1,59.0,
Zosterops chloris,M,13.9,2.7,15.8,58.0,40.0
Zosterops chloris,F,14.1,2.7,17.2,57.0,43.0
Zosterops chloris,F,13.6,2.7,16.2,61.0,43.0
Zosterops chloris,U,14.0,2.8,16.7,58.0,40.0
Zosterops chloris,U,15.2,2.7,17.4,60.0,41.0
Zosterops chloris,U,14.0,2.6,17.4,58.0,41.0
Zosterops chloris,U,15.5,2.9,18.7,55.0,38.0
Zosterops chloris,U,14.5,2.8,18.3,58.0,40.0
Zosterops chloris,F,14.5,2.8,17.4,59.0,44.0
Zosterops chloris,M,15.5,2.9,16.0,60.5,41.0
Zosterops chloris,M,14.2,2.8,17.1,58.0,41.0
Zosterops chloris,M,13.9,2.8,17.3,58.0,42.0
Zosterops chloris,M,13.7,2.6,16.1,61.0,45.0
Zosterops chloris,U,13.4,2.7,16.2,58.5,40.0
Zosterops chloris,M,14.6,2.8,17.0,59.5,43.0
Zosterops chloris,U,13.6,2.8,16.2,58.5,42.0
Zosterops chloris,M,15.0,2.9,17.6,57.0,41.0
Zosterops chloris,U,14.0,2.9,18.2,59.0,42.0
Zosterops chloris,M,14.7,2.9,16.9,59.0,44.0
Zosterops chloris,U,15.1,2.8,16.7,59.0,40.0
Zosterops chloris,U,13.4,2.8,16.4,59.0,40.0
Zosterops chloris,U,14.1,2.8,17.6,59.0,40.0
Zosterops chloris,F,14.3,2.8,16.5,58.5,44.0
Zosterops chloris,U,14.1,3.0,17.2,59.5,38.0
Zosterops chloris,F,13.5,2.8,17.3,60.0,
Zosterops chloris,F,13.2,2.8,16.9,59.0,43.0
Zosterops chloris,U,14.2,2.9,18.5,59.0,42.0
Zosterops chloris,M,14.1,2.9,16.7,61.0,44.0
Zosterops chloris,U,14.9,2.8,17.2,57.0,41.0
Zosterops chloris,U,14.3,2.8,17.0,59.5,42.0
Zosterops chloris,U,14.3,2.7,16.7,57.0,40.0
Zosterops chloris,M,14.2,2.8,16.5,58.0,41.0
Zosterops chloris,U,13.9,2.8,17.3,57.0,40.0
Zosterops chloris,U,13.4,2.6,17.1,58.0,40.0
Zosterops chloris,U,14.3,2.8,18.5,59.5,41.0
Zosterops chloris,U,14.2,2.8,17.8,57.0,40.0
Zosterops chloris,U,13.5,2.7,17.4,58.0,42.0
Zosterops chloris,U,14.7,3.0,17.1,59.5,40.0
Zosterops chloris,F,14.6,2.8,17.6,50.0,44.0
Zosterops chloris,U,13.8,2.8,17.1,58.0,42.0
Zosterops chloris,U,13.6,2.8,16.8,58.0,41.0
Zosterops chloris,U,13.6,2.9,16.7,59.5,41.0
Zosterops chloris,U,14.2,2.7,16.7,58.0,40.0
Zosterops chloris,U,14.2,2.7,16.2,59.5,40.0
